"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"13-24 years","other","female","heterosexual",110.37245163838,2,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",397.284746156787,2,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",597.245879621912,2,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",1049.72716782532,2,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",2068.34487839498,2,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",878.322479285175,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",7800.64862807824,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",8692.49760358637,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",10787.5859928962,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",20111.6936523356,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",81.9061930482017,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",622.35090399765,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",687.005697122513,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",810.278440537357,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",1522.43596550522,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",348.492291123874,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",2599.57047330841,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",3181.52631093547,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",4922.02115770935,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",10681.6738167631,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",224.368683430751,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",2993.06272099477,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",4531.18014607617,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",8384.69294080601,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",15498.6157859129,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.829740414391888,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",15.7069923033061,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",27.1300796033281,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",59.9355471933145,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",145.0472589276,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",28.6427965780505,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",331.370546316791,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",508.990158122539,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",1276.16578690376,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",3383.86411525083,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",109.85821516409,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",1597.75204945225,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",2486.96552698536,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",4842.85586495408,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",9728.44689078863,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.401705897258576,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",6.39959084762064,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",10.8524824639037,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",23.80238369588,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",59.7462913846764,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",13.3956446978236,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",154.440918613563,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",236.863237075461,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",597.816970283343,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1618.20861822198,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",94.8377971244752,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",1103.79485849063,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",1385.51072016515,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",2033.29010229234,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",3440.0333645442,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",2.85200119354256,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",41.3042479908006,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",46.5827744351775,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",56.6967499511346,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",100.990159018486,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",53.9092747974585,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",652.911655615713,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",649.93776370434,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",829.992045451446,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",1539.109668028,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",640.743233756969,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",2282.21515184815,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",3461.46173790538,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",6282.73122806338,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",11337.4309883969,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",31.8664915233733,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",120.114850174374,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",174.704220353169,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",246.111445920183,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",397.898745207182,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",69.9725556976251,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",242.728897605502,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",386.515042781513,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",712.719054492835,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",1330.41839817085,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",1151.56568146605,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",4239.47467232568,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",6484.98653991009,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",11682.3096128959,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",22206.9274199019,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",53.2477052887905,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",179.48819043215,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",251.242533465884,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",343.829718929862,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",567.3448459171,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",143.667308559089,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",479.213520732462,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",725.513982960546,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",1249.24279712979,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",2281.48582401687,3,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",1088.63279567076,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",8358.439523106,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",8962.7920627672,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",10973.0144398984,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",20437.7713830614,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",119.601418935055,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",743.64049980927,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",765.93834826595,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",816.040452092695,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",1355.64665394723,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",444.224443777656,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",2813.40007727395,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",3309.03580824303,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",5149.15653488313,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",11747.5314442762,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",299.430517913441,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",2791.74528969579,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",4391.65981853717,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",7649.46901911421,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",13808.3225576101,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",1.09992117149135,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",16.6467684922669,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",29.4358291550149,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",60.991135615329,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",143.068716817322,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",52.5162847669539,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",451.193170525182,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",623.179030456899,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",1156.94703872371,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",2750.33026415036,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",145.970311441852,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",1486.18717689452,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",2413.3503948018,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",4421.40215352292,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",8692.73892258486,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.449628603747414,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",6.23042461847398,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",10.9922014828157,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",23.2999119739295,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",57.4613228417639,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",23.1029992097204,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",201.785160861065,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",281.181240529584,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",533.54621595521,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1302.31353865634,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",112.278514192701,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",914.796537329455,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",1252.38807371807,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",1832.04171580896,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",3077.2068892437,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",6.65047706973188,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",62.3885200193576,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",63.6365821153356,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",64.8728656454405,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",97.8224606572672,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",87.8317094618527,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",749.245613442445,4,"Prevalence","12580","Baltimore-Columbia-Towson, MD"
