outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa Central",0.1366060302,0.1038086948,0.1777106247
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa Central",0.0727563075,0.0561168026,0.0938391677
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Iowa North Central",0.1463382255,0.1164437952,0.1823237044
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Iowa North Central",0.0756611304,0.0606703723,0.0939852788
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa North Central",0.120324431,0.0888695751,0.1609459198
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa North Central",0.065227431,0.0496731263,0.0852155624
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Iowa Northeast",0.1433469781,0.1158546948,0.1760640348
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Iowa Northeast",0.0797037183,0.0648574315,0.0975937499
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa Northeast",0.1395746481,0.1070143548,0.1800443474
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa Northeast",0.0692842964,0.0535701487,0.0891736798
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Iowa Northwest",0.1390706772,0.1100667498,0.1742212527
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Iowa Northwest",0.0652473862,0.0513818793,0.0825290096
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa Northwest",0.1060846464,0.0769860144,0.1444604061
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa Northwest",0.0585838477,0.0441806485,0.0773028337
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Iowa Southeast",0.1612267415,0.1300447048,0.1981823143
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Iowa Southeast",0.0863083358,0.0702973442,0.105551988
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa Southeast",0.1505764358,0.1153854954,0.194144621
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa Southeast",0.0742924805,0.0574643442,0.0955490726
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Iowa Southwest",0.1454960998,0.1148175448,0.1826800927
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Iowa Southwest",0.0750727102,0.0591189533,0.0948974959
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Iowa Southwest",0.1267994928,0.0928838747,0.1707677387
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Iowa Southwest",0.0673827861,0.0508041343,0.0888649703
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas",0.1475035868,0.1283414517,0.1689721293
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas",0.0749264905,0.0648039097,0.0864840286
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas",0.1253375778,0.1055805159,0.1481792362
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas",0.0659869514,0.0549592623,0.0790422986
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas Southeast",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas Southeast",0.0753052247,0.0581319302,0.0970291993
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas Southeast",0.1175305433,0.0828965559,0.1640462192
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas Southeast",0.068241668,0.0505851487,0.0914673748
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas Southwest",0.1367112611,0.1064389515,0.1739175685
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas Southwest",0.0644695093,0.0499824013,0.0827896973
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas Southwest",0.1005892709,0.071725446,0.139325143
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas Southwest",0.0578291042,0.0426845569,0.0779096619
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas Northeast",0.1443437026,0.1201937273,0.1723952206
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas Northeast",0.0735067815,0.0609011194,0.0884758146
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas Northeast",0.1264322504,0.1002597005,0.1582355012
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas Northeast",0.0635301429,0.0502476887,0.0800278261
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas Northwest and North Central",0.1438336794,0.1136958225,0.180334849
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas Northwest and North Central",0.071377023,0.0560680139,0.0904654488
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas Northwest and North Central",0.1219033796,0.0880340698,0.1664252652
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas Northwest and North Central",0.06369644,0.0479421226,0.0841701069
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kansas South Central",0.1543126328,0.1265255717,0.1868964387
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kansas South Central",0.0803909793,0.0654810484,0.0983386283
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kansas South Central",0.1314554313,0.1005306981,0.1700941329
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kansas South Central",0.0718887542,0.0561619612,0.0915920889
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky",0.1266097957,0.1091958455,0.1463445974
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky",0.0793221997,0.0687339355,0.0913815027
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky",0.122048615,0.1030517424,0.1439852696
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky",0.072467376,0.0605810283,0.0864712232
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1274509137,0.1006480528,0.1601206596
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0807198622,0.0636202856,0.1019151657
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1182765137,0.086706951,0.1593350713
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0745437122,0.0564243021,0.0978781933
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Bluegrass, Comprehend, and North Key",0.1237743159,0.0987531531,0.1540514674
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Bluegrass, Comprehend, and North Key",0.0787495325,0.0643121036,0.096095164
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Bluegrass, Comprehend, and North Key",0.1268095139,0.0976467764,0.1631075294
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Bluegrass, Comprehend, and North Key",0.0706175607,0.0550766158,0.0901254349
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Communicare and River Valley",0.1254133386,0.0981237861,0.1589548263
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Communicare and River Valley",0.0740763666,0.0580685046,0.0940564966
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Communicare and River Valley",0.1079773565,0.0776143314,0.1483086513
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Communicare and River Valley",0.0686458127,0.0516561632,0.0906889755
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Four Rivers and Pennyroyal",0.1340963305,0.1039091063,0.1713761923
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Four Rivers and Pennyroyal",0.0786640983,0.0622926498,0.0988844798
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Four Rivers and Pennyroyal",0.1256980061,0.0903068364,0.1723314675
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Four Rivers and Pennyroyal",0.0707502557,0.0535386056,0.0929517102
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Kentucky River, Mountain, and Pathways",0.1387064972,0.1085772048,0.1755499447
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Kentucky River, Mountain, and Pathways",0.0880135495,0.0687838349,0.1119728346
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Kentucky River, Mountain, and Pathways",0.1344243949,0.0997788611,0.1787115237
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Kentucky River, Mountain, and Pathways",0.0810932517,0.0605869068,0.1077441682
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Kentucky Centerstone",0.1219184051,0.0984290822,0.150080142
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Kentucky Centerstone",0.0775941261,0.0632023126,0.0949310093
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Kentucky Centerstone",0.1177090364,0.0890253462,0.1540714745
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Kentucky Centerstone",0.0716357706,0.0562009714,0.0909012474
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana",0.1179373824,0.1016464293,0.1364427439
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana",0.0735496445,0.0634333369,0.0851326436
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana",0.100864791,0.0840396189,0.1206148838
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana",0.0691417695,0.0578103442,0.08249979
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Region 10 (Jefferson)",0.1256697596,0.0980744447,0.1596551547
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Region 10 (Jefferson)",0.0774389782,0.0598696271,0.0996179052
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Region 10 (Jefferson)",0.1132096285,0.0812510977,0.155609385
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Region 10 (Jefferson)",0.0728595409,0.0546328969,0.0965459618
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Region 1",0.115388517,0.0903020603,0.1463231652
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Region 1",0.0734954106,0.0571952884,0.0939778679
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Region 1",0.1061623232,0.0756851902,0.1469608
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Region 1",0.0682124597,0.050952989,0.0907591883
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Region 3",0.118924966,0.0925230485,0.1516021944
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Region 3",0.0717396854,0.0556292048,0.0920610091
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Region 3",0.1066722104,0.0757135019,0.1482591926
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Region 3",0.0663109712,0.0493785458,0.0885090988
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Regions 1 and 10",0.1203690134,0.0986242292,0.1461308595
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Regions 1 and 10",0.0753242284,0.0613837543,0.0921199164
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Regions 1 and 10",0.1090760665,0.0834819534,0.1413070975
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Regions 1 and 10",0.0704018455,0.0555066523,0.0889178567
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Regions 2 and 9",0.1225614499,0.0984790891,0.1515430284
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Regions 2 and 9",0.0725813524,0.0587707235,0.0893293539
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Regions 2 and 9",0.1023544139,0.0764366059,0.1357684299
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Regions 2 and 9",0.0675678758,0.0526881401,0.0862671447
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Regions 7 and 8",0.1178509051,0.0941724975,0.146519917
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Regions 7 and 8",0.0739591235,0.0590731162,0.0922286138
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Regions 7 and 8",0.0938085243,0.070560107,0.1236974675
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Regions 7 and 8",0.0705816916,0.0542651998,0.0913304538
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Louisiana Regions 4, 5, and 6",0.1113407149,0.0880659204,0.1398236155
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Louisiana Regions 4, 5, and 6",0.0734487581,0.0587477165,0.0914710857
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Louisiana Regions 4, 5, and 6",0.0972133285,0.0724371383,0.1292827458
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Louisiana Regions 4, 5, and 6",0.069610167,0.053646103,0.0898736771
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine",0.1503765936,0.1317636786,0.1711006263
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine",0.0781071836,0.0675301749,0.090180615
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine",0.152665436,0.1315185787,0.1765213935
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine",0.0683486866,0.0568246997,0.0820065253
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Cumberland",0.1479343268,0.1194623378,0.1817911991
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Cumberland",0.0759685044,0.0607842653,0.094563944
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Cumberland",0.1518946842,0.116016151,0.1964035985
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Cumberland",0.0656530197,0.0499556205,0.0858373041
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Aroostook/Downeast",0.1539205691,0.1277723329,0.1842893414
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Aroostook/Downeast",0.0736225999,0.0597032198,0.0904749322
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Aroostook/Downeast",0.1380350532,0.1070041192,0.1762883897
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Aroostook/Downeast",0.0659044345,0.0514322608,0.0840878431
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Central",0.1611740401,0.1293976454,0.1989704056
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Central",0.0806674342,0.0639061245,0.1013489402
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Central",0.1531803736,0.1151131752,0.2009770133
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Central",0.0713590102,0.0538909562,0.0939269958
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Penquis",0.1548967356,0.1241799233,0.1915498182
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Penquis",0.0835584369,0.0667834526,0.1040771167
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Penquis",0.1523587329,0.1152689703,0.1987024348
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Penquis",0.0727529346,0.0553419676,0.0950901313
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Western",0.1491499821,0.1184132718,0.1861801333
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Western",0.0839455919,0.0667879782,0.1050149353
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Western",0.1748926773,0.1346744498,0.2240121635
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Western",0.0715031707,0.053715674,0.0945920565
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Aroostook",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2016-18,"Maine Aroostook",0.0747677758,0.0580208534,0.095856579
Major Depressive Episode in the Past Year,18 to 25,2016-18,"Maine Aroostook",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2016-18,"Maine Aroostook",0.0661998011,0.04900884,0.0888574471
Major Depressive Episode in the Past Year,12 to 17,2016-18,"Maine Downeast",0.1506503033,0.1187372136,0.1892982634
