outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0636330743,0.0446864662,0.0898572483
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0694111671,0.0501720221,0.0952877049
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Kentucky Kentucky River, Mountain, and Pathways",0.0627666824,0.0424541218,0.0918655715
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Kentucky Centerstone",0.1003102932,0.0776305493,0.1286914576
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Kentucky Centerstone",0.0884798834,0.0668008739,0.1163174865
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Kentucky Centerstone",0.0885237128,0.0666431289,0.116690083
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Kentucky Centerstone",0.0884641422,0.0647498627,0.1197515695
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana",0.0824532149,0.07029286,0.0964989053
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana",0.0640539644,0.0540630017,0.0757434375
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana",0.0751516222,0.0639502026,0.0881303382
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana",0.0619996138,0.0507187343,0.075589795
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Region 10 (Jefferson)",0.0806128823,0.060558519,0.10655512
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Region 10 (Jefferson)",0.0630474228,0.0454859271,0.0867727942
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Region 10 (Jefferson)",0.0713614873,0.0529337766,0.0955571128
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Region 10 (Jefferson)",0.0617797494,0.0428590569,0.0882828024
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Region 1",0.0719799827,0.0533104461,0.0965210615
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Region 1",0.0624433721,0.0445709667,0.0868310761
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Region 1",0.0680262148,0.0498589488,0.0921709875
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Region 1",0.0612458425,0.0416184447,0.0892674143
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Region 3",0.0801807365,0.0603605939,0.1057764313
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Region 3",0.0592698708,0.0430766551,0.0810348912
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Region 3",0.0745187731,0.0550647281,0.1001176109
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Region 3",0.0566312981,0.0393344928,0.0808936644
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Regions 1 and 10",0.076410388,0.0609302716,0.0954237816
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Regions 1 and 10",0.0627457191,0.0485055066,0.0808114974
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Regions 1 and 10",0.0694438377,0.0545003163,0.088102945
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Regions 1 and 10",0.0615204678,0.0459017673,0.081996908
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Regions 2 and 9",0.0874186889,0.0682573261,0.1113164375
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Regions 2 and 9",0.0642822641,0.0487128399,0.0843865011
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Regions 2 and 9",0.0761416921,0.0589005704,0.0979045374
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Regions 2 and 9",0.0619943395,0.0448831217,0.0850481481
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Regions 7 and 8",0.0742293833,0.0568258157,0.0964181201
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Regions 7 and 8",0.0562488322,0.041914046,0.0751018787
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Regions 7 and 8",0.0646942498,0.049129076,0.084751278
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Regions 7 and 8",0.0546584903,0.0389397678,0.0762191355
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Louisiana Regions 4, 5, and 6",0.0878688138,0.0673613213,0.1138574223
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Louisiana Regions 4, 5, and 6",0.072422202,0.0547172661,0.0952785191
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Louisiana Regions 4, 5, and 6",0.0869561029,0.0674516369,0.1114266272
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Louisiana Regions 4, 5, and 6",0.0698007292,0.0504343245,0.0958530128
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine",0.0892419248,0.0760344228,0.1044841926
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine",0.0734270676,0.0620045581,0.0867592054
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine",0.092030563,0.078804904,0.107217514
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine",0.0707873147,0.0582681494,0.0857513521
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Cumberland",0.0872512847,0.0663517835,0.1139304199
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Cumberland",0.0710895866,0.0529263562,0.0948617214
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Cumberland",0.0917650748,0.0698843071,0.1196156662
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Cumberland",0.0680564319,0.0487337294,0.0942811711
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Aroostook/Downeast",0.0854949941,0.0675613322,0.1076394858
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Aroostook/Downeast",0.0659300616,0.0501223394,0.0862704719
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Aroostook/Downeast",0.0891079345,0.0709229581,0.1113965632
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Aroostook/Downeast",0.0629827248,0.0461478801,0.0854090496
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Central",0.0942487326,0.0713514587,0.123516607
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Central",0.086830439,0.0634265395,0.1177841439
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Central",0.0927194248,0.0691989647,0.1231764539
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Central",0.0860303055,0.0609531777,0.1201049993
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Penquis",0.0871875138,0.0665775064,0.1134025125
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Penquis",0.0695831625,0.0518067307,0.0928618475
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Penquis",0.0921581779,0.0695169123,0.1212129561
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Penquis",0.0652147094,0.0461911946,0.0913227873
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Western",0.0952253195,0.0731522846,0.1230742785
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Western",0.0772305881,0.0571098613,0.1036608268
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Western",0.0886339204,0.0674228424,0.1156901482
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Western",0.0755358948,0.0538122428,0.1050555413
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Aroostook",0.0863273412,0.0640458032,0.1154048231
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Aroostook",0.0679616356,0.0481693916,0.0950739745
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Aroostook",0.0929497103,0.0695949969,0.1231048177
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Aroostook",0.064689505,0.043811949,0.0945322048
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Downeast",0.0847356611,0.0625003873,0.1139201645
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Downeast",0.0642831444,0.0448537407,0.0913241264
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Downeast",0.0858364856,0.0637160505,0.1146957599
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Downeast",0.0616077088,0.0411426582,0.0912833152
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine Midcoast",0.0866962234,0.0641962468,0.1161037597
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine Midcoast",0.0672249151,0.0474873945,0.0943534486
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine Midcoast",0.0883778302,0.0655220275,0.1181979053
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine Midcoast",0.064901837,0.0442668382,0.0942076893
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maine York",0.0880304855,0.0664319234,0.1157803553
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maine York",0.0754260024,0.0551496184,0.1023496931
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maine York",0.1002058218,0.0756481868,0.1316005924
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maine York",0.0722291952,0.0507979037,0.1017331346
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland",0.0805911066,0.0681415176,0.0950831722
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland",0.0654038025,0.0552288681,0.077299914
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland",0.0767649497,0.0647809285,0.0907508045
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland",0.063513693,0.0520391608,0.0773119909
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Anne Arundel",0.094013261,0.0690628553,0.126750257
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Anne Arundel",0.0727936513,0.0523505118,0.1003743707
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Anne Arundel",0.0850367791,0.06276962,0.1142402467
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Anne Arundel",0.0709224522,0.0490558414,0.1014957754
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Northeast",0.0899103737,0.06680692,0.1199763587
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Northeast",0.0793862895,0.0570349011,0.1094799875
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Northeast",0.0905463812,0.0662132565,0.1226473164
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Northeast",0.0777777326,0.0537862445,0.1112128912
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland South",0.0782717082,0.0583987226,0.1041593465
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland South",0.0625648219,0.0449264156,0.0865009895
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland South",0.0795449334,0.0589837506,0.1064626582
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland South",0.0595380365,0.0404829696,0.0867512892
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland West",0.0898113731,0.0667991631,0.1197340964
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland West",0.0687071946,0.0492405943,0.0950998717
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland West",0.0802568853,0.0593673771,0.1076555033
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland West",0.0669261692,0.0460570311,0.0962968706
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Baltimore City",0.0635789417,0.0468311701,0.0857770647
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Baltimore City",0.0591514816,0.0427731494,0.0812688182
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Baltimore City",0.0664034962,0.0491382797,0.0891661539
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Baltimore City",0.0575852364,0.0394780954,0.0832774014
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Montgomery",0.0810001852,0.0611215438,0.1066098636
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Montgomery",0.0639294496,0.0461672496,0.0878956756
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Montgomery",0.0776183321,0.0573599748,0.1042403169
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Montgomery",0.062112841,0.0431645329,0.0886087634
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Prince George's",0.0741093368,0.0541410414,0.1006585836
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Prince George's",0.058830336,0.0421876897,0.0814798424
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Prince George's",0.0649330663,0.0479572512,0.0873665111
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Prince George's",0.0575741827,0.0392454947,0.0837169661
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland Baltimore County",0.0780928227,0.0579478514,0.1044643992
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland Baltimore County",0.0653258854,0.0476588682,0.0889304571
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland Baltimore County",0.0802979434,0.0599852554,0.1067082519
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland Baltimore County",0.0628237219,0.0436557379,0.0896191436
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Maryland North Central",0.083276921,0.062286853,0.1105068531
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Maryland North Central",0.0657076348,0.047074077,0.0910125504
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Maryland North Central",0.0857900452,0.0633145081,0.1152622319
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Maryland North Central",0.0629281321,0.043204406,0.0908016327
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Massachusetts",0.0833146413,0.0712756362,0.09717436
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Massachusetts",0.0654271662,0.0549972383,0.0776724975
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Massachusetts",0.0817734943,0.0687115256,0.0970597387
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Massachusetts",0.062543879,0.0509145183,0.0766150696
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Massachusetts Boston",0.083480055,0.0617084889,0.112015901
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Massachusetts Boston",0.0639310486,0.0473450731,0.0858041054
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Massachusetts Boston",0.0775691997,0.0583564387,0.1024194043
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Massachusetts Boston",0.0597094384,0.0411812736,0.085827544
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Massachusetts Central",0.0881311102,0.0672137835,0.1147571815
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Massachusetts Central",0.0640742544,0.0461676918,0.0882832169
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Massachusetts Central",0.0821917956,0.0607474333,0.1103170842
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Massachusetts Central",0.0610616013,0.0419091681,0.0881612735
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Massachusetts Metrowest",0.0768088918,0.0586075224,0.100062113
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Massachusetts Metrowest",0.0642151102,0.0477072686,0.085919686
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Massachusetts Metrowest",0.0829432239,0.0612833807,0.1113503851
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Massachusetts Metrowest",0.061394423,0.0438746273,0.0852861019
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Massachusetts Northeast",0.0812779647,0.0623015224,0.1053848483
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Massachusetts Northeast",0.064278179,0.0473986303,0.0866222486
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Massachusetts Northeast",0.0751323278,0.0563697306,0.0994816464
