"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"35-44 years","other","male","msm_idu",5.35505284029704,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",3.01420242910915,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",2.26685580003843,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",13.3413496954992,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",38.9381071939808,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",49.0524848466277,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",60.0200702270153,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",93.3064835631357,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.917722101981114,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",2.68056003551575,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",3.28057019955729,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",3.24605198969123,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",3.88071130712713,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",2.42253965269419,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",6.52410658059549,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",8.48757771407534,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",9.7657713133494,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",14.7084913292612,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",22.3814797932073,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",64.7035514640234,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",84.1166981586524,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",101.563365276222,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",159.225154231276,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",1.45059742798046,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",3.74234308632843,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",4.33482425457016,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",4.08098711638415,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",4.71824599932862,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",4.44125729751333,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",11.2135965899473,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",14.0608538908807,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",15.225048692132,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",21.1734740750789,31,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",126.532866209706,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",216.818836304473,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",115.525108299022,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",72.9483869767961,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",66.0880571540115,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",13.6959770563148,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",23.4378961109272,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",12.6584372592719,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",7.2459178668919,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",4.89427901612598,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",33.1093776197311,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",55.4271352047256,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",32.2712455556488,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",23.4985804795747,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",25.2779794804539,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",8.89060004727963,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",54.9291975367889,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",41.4110359724084,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",25.7290552557647,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",19.9270791097972,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0256490352963045,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.20899897969228,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.219797107087459,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.1828341118696,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.17449738079477,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",4.57658535558666,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",23.5967360728605,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",15.9168090006329,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",11.0687831695478,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",14.0104085688301,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",3.94672104918049,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",26.2633689471486,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",20.4536559949563,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",13.2545770114422,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",11.6582704111337,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0119104401317437,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0822666351787922,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0884595328689209,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0743659067333975,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.072646841516292,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",1.91781729160705,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",9.86087708052087,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",6.6825599104154,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",4.76298309298967,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",6.421255316018,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",2.52567344021401,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",14.2203611012973,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",8.72997449692687,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",4.6211969666586,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",2.6595414884371,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.118075493305214,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.784136086649897,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.476014170357248,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.274839828195161,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.166409733249541,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.97741081466147,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",10.5473364200891,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",5.68286944996245,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",3.34931991604444,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",3.03476247388642,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",26.4297042213664,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",64.4630964141825,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",78.7182203046967,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",85.6478189170842,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",124.973911321277,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",1.44062922777273,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",3.57477052568407,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",4.36469622631739,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",4.14209861405951,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",4.88464718679862,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",2.79748544994603,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",6.58166793343394,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",8.6231933147067,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",9.56193163177191,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",14.8870302712945,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",40.6054203587302,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",102.423341928495,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",130.459599329901,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",142.393914725562,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",211.384551513579,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",2.06441674040184,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",4.74399991267025,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",5.522868726301,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",5.05021343465222,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",5.8284962459901,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",4.60642983738532,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",10.5501109508079,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",13.4789420166713,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",14.3274652447129,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",20.8864892525449,32,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",117.814062245177,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",209.864646417809,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",107.598912170369,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",65.999317745509,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",56.0062268435065,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",12.7416489305473,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",22.9021785670924,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",12.497661545092,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",6.97770872589798,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",4.62866973849915,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",29.8844989240953,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",52.6383215574698,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",31.1258285986652,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",21.9635786519037,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",22.9691934081182,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",9.83231933588142,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",52.2899771084232,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",39.049884226457,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",24.5394988537845,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",18.5040969956397,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0543629969256553,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.338916690572254,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.294693280528109,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.212719758148038,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.187827368003596,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",4.68187514332,33,"New_Diagnoses","12580","Baltimore-Columbia-Towson, MD"
