outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana",0.0643676592,0.0550657932,0.0751159146
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana",0.0767444347,0.0635561134,0.0923993932
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana",0.0621405258,0.0518163811,0.0743603819
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Region 10 (Jefferson)",0.0954962184,0.0716468883,0.1262051098
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Region 10 (Jefferson)",0.065030302,0.0503080773,0.0836812339
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Region 10 (Jefferson)",0.0735074368,0.0544733806,0.0984995126
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Region 10 (Jefferson)",0.0637780622,0.0476448124,0.0848873366
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Region 1",0.0891374193,0.0666575528,0.118238083
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Region 1",0.0617346639,0.0477103829,0.0795370183
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Region 1",0.0690269142,0.0514436589,0.0920369317
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Region 1",0.0602933305,0.0446567711,0.0809411489
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Region 3",0.1008474472,0.0767813377,0.1313832908
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Region 3",0.0625372838,0.0486434988,0.0800654984
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Region 3",0.0755707566,0.0554956311,0.1021227146
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Region 3",0.0603059971,0.0452047831,0.0800291163
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Regions 1 and 10",0.0923486195,0.0734276653,0.115537203
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Regions 1 and 10",0.0633461664,0.0513567442,0.0779047055
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Regions 1 and 10",0.0709286355,0.0556041656,0.0900737021
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Regions 1 and 10",0.0620362337,0.0488248886,0.0785272579
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Regions 2 and 9",0.1015837038,0.0792170644,0.1293781469
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Regions 2 and 9",0.0652548967,0.0527189162,0.0805184193
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Regions 2 and 9",0.0828062806,0.0644933617,0.1057314586
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Regions 2 and 9",0.061959495,0.0478286644,0.0799148395
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Regions 7 and 8",0.0945485539,0.0730145734,0.1216003825
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Regions 7 and 8",0.0603352116,0.0474077243,0.076504748
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Regions 7 and 8",0.07115492,0.0538079361,0.0935414731
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Regions 7 and 8",0.0583431675,0.0438066762,0.0773133226
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Louisiana Regions 4, 5, and 6",0.1039411872,0.0803077618,0.1335198757
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Louisiana Regions 4, 5, and 6",0.0679476066,0.053911404,0.0853087118
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Louisiana Regions 4, 5, and 6",0.0793354719,0.0603446802,0.103643561
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Louisiana Regions 4, 5, and 6",0.0659293742,0.0503195405,0.0859433765
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine",0.1131984016,0.0970290912,0.1316693207
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine",0.0799115541,0.0689324791,0.0924656351
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine",0.106915299,0.0906989082,0.1256304938
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine",0.0761462679,0.0642371984,0.0900507184
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Cumberland",0.1102687833,0.0859058305,0.140479248
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Cumberland",0.0790463669,0.0627672703,0.0991011169
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Cumberland",0.1170466052,0.0918787878,0.1479850551
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Cumberland",0.0736311114,0.0561632442,0.095979357
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Aroostook/Downeast",0.1107719819,0.0889276112,0.1371743419
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Aroostook/Downeast",0.07643744,0.0622149493,0.0935867623
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Aroostook/Downeast",0.0997744115,0.0787643269,0.1256246158
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Aroostook/Downeast",0.0734911439,0.0581601908,0.0924665641
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Central",0.1138252605,0.0872964513,0.1471165148
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Central",0.0866303312,0.0684449812,0.1090816244
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Central",0.1064282818,0.0809753936,0.1386745111
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Central",0.0839647083,0.0641670868,0.1091580588
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Penquis",0.119148669,0.0922805953,0.1525250759
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Penquis",0.0833680389,0.0666255869,0.1038496209
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Penquis",0.1028837568,0.0783167114,0.134036491
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Penquis",0.079783382,0.0612570468,0.1032962084
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Western",0.1160715066,0.0906850201,0.1474126209
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Western",0.0796805131,0.0631464506,0.1000813227
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Western",0.1067965016,0.0826396154,0.13696057
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Western",0.0757617213,0.0578875227,0.0985775305
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Aroostook",0.1089379583,0.0837927711,0.1404719998
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Aroostook",0.0746837674,0.0581538322,0.0954361552
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Aroostook",0.1008243565,0.0757701712,0.1329710664
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Aroostook",0.0712747854,0.0535301515,0.0943154092
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Downeast",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Downeast",0.0778514177,0.0601567942,0.1001958967
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Downeast",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Downeast",0.0752659758,0.0562406814,0.1000449592
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine Midcoast",0.1133615795,0.0864799611,0.1472522266
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine Midcoast",0.076875343,0.0597841078,0.098341606
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine Midcoast",0.1017319487,0.0771598468,0.1330014346
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine Midcoast",0.0740967781,0.0557335519,0.097883181
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maine York",0.1110704828,0.0848887484,0.1440561219
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maine York",0.0775888307,0.0607041969,0.0986764854
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maine York",0.1053975562,0.0807886934,0.1363902247
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maine York",0.073992595,0.0558141689,0.0974803907
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland",0.1040601707,0.0886537359,0.1217861838
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland",0.0631703508,0.0540352897,0.0737293928
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland",0.0933194135,0.078628242,0.1104265514
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland",0.058244584,0.0483311478,0.0700417577
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Anne Arundel",0.1109398579,0.0848323978,0.1438193247
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Anne Arundel",0.0676130285,0.0526484684,0.0864429318
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Anne Arundel",0.099449843,0.0752368376,0.1303567464
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Anne Arundel",0.0627656162,0.0466812553,0.0839041938
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Northeast",0.1139119748,0.08712648,0.1476007391
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Northeast",0.0688044073,0.0535213695,0.0880455546
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Northeast",0.1019282568,0.0778376791,0.1324042804
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Northeast",0.0639587101,0.0476549137,0.0853405549
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland South",0.1040149556,0.0802768851,0.1337516275
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland South",0.0638683194,0.0503861276,0.0806516508
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland South",0.0946222987,0.0721179658,0.1232165493
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland South",0.0583920322,0.0438395413,0.0773842494
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland West",0.1101803243,0.0846752156,0.1421745664
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland West",0.0678880686,0.0533568491,0.0860171304
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland West",0.1122721791,0.0855073006,0.1460765863
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland West",0.060985842,0.0455094868,0.0812770636
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Baltimore City",0.0869273867,0.0647639122,0.1157370064
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Baltimore City",0.0606354084,0.0480723063,0.0762188418
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Baltimore City",0.0793471128,0.0606026856,0.1032519589
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Baltimore City",0.0568289552,0.0427779568,0.075132941
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Montgomery",0.105481918,0.0800120127,0.137844749
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Montgomery",0.059471937,0.0461553644,0.0763231307
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Montgomery",0.0926108494,0.0702777267,0.1211165246
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Montgomery",0.055105644,0.040911363,0.0738454774
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Prince George's",0.0978046787,0.0743575485,0.1276259684
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Prince George's",0.0588640026,0.0459647372,0.0750982884
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Prince George's",0.0801036683,0.0600940894,0.1060242907
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Prince George's",0.0547439851,0.0407133104,0.0732407604
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland Baltimore County",0.1050997189,0.0799070978,0.1370518343
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland Baltimore County",0.0633121453,0.0496981278,0.0803402224
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland Baltimore County",0.0978437566,0.0742054395,0.1279712485
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland Baltimore County",0.0576516098,0.0431320676,0.0766672448
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Maryland North Central",0.1043358098,0.0788553968,0.1368266718
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Maryland North Central",0.0651954748,0.0503949752,0.0839584183
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Maryland North Central",0.1027266421,0.077695983,0.1346439939
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Maryland North Central",0.0597268954,0.0440295654,0.0805490601
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts",0.0973523243,0.08274959,0.1142111226
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts",0.0686467086,0.0590476937,0.0796740459
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts",0.0951189732,0.0798417258,0.1129605729
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts",0.0640118534,0.0536779184,0.0761751073
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts Boston",0.0942849709,0.070569631,0.1248990065
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts Boston",0.0717229655,0.0573197978,0.0894020857
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts Boston",0.0938963063,0.0715661416,0.1222763291
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts Boston",0.0654515426,0.0496576695,0.0858151353
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts Central",0.0950456018,0.0732178509,0.1225203912
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts Central",0.0679451717,0.0535445743,0.0858673746
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts Central",0.0927725476,0.0705809,0.1210329443
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts Central",0.0637793096,0.0483202983,0.0837488569
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts Metrowest",0.1024783994,0.0794258571,0.1312676483
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts Metrowest",0.0686214627,0.0548801399,0.0854922163
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts Metrowest",0.0993901202,0.0763536647,0.1284105761
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts Metrowest",0.0638830786,0.0491578216,0.0826359473
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts Northeast",0.0953192997,0.073461565,0.1228184934
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts Northeast",0.0686326139,0.054510716,0.0860799409
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts Northeast",0.0929365429,0.0711873542,0.120468707
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts Northeast",0.0649285924,0.0496886584,0.0844274775
Major Depressive Episode in the Past Year,12 to 17,2012-14,"Massachusetts Southeast",0.098292791,0.0761464382,0.1260016942
Major Depressive Episode in the Past Year,18 or Older,2012-14,"Massachusetts Southeast",0.0675036126,0.0533862973,0.0850187824
Major Depressive Episode in the Past Year,18 to 25,2012-14,"Massachusetts Southeast",0.0936912757,0.0714951387,0.121873858
Major Depressive Episode in the Past Year,26 or Older,2012-14,"Massachusetts Southeast",0.0636866354,0.0485425715,0.0831424142
