outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Indiana Northeast",0.1068557721,0.0800274017,0.1412967195
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Indiana Northeast",0.0703585447,0.0528667918,0.0930690078
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Indiana Northwest",0.1339163678,0.1044457502,0.1701228315
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Indiana Northwest",0.0709192976,0.0544885788,0.09182344
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Indiana Northwest",0.1009025156,0.0754923091,0.1336293812
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Indiana Northwest",0.0659960762,0.0482676709,0.0896228323
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Indiana Southeast",0.143368231,0.1130227394,0.1802058795
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Indiana Southeast",0.0768917756,0.0594477692,0.0989161286
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Indiana Southeast",0.1290516515,0.0990523806,0.1664579274
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Indiana Southeast",0.0694145607,0.0510608758,0.0937139105
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Indiana Southwest",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Indiana Southwest",0.0779929889,0.0601333512,0.1005892533
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Indiana Southwest",0.1223280479,0.0920056615,0.1608732406
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Indiana Southwest",0.0709109167,0.0520227443,0.095962707
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Indiana West",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Indiana West",0.0827913647,0.0656032188,0.1039816924
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Indiana West",0.1123033254,0.0847827011,0.1473192436
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Indiana West",0.0744542318,0.0553913441,0.0993873343
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa",0.1293540789,0.1119288376,0.1490368445
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa",0.0672312887,0.0584687205,0.0771994063
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa",0.1010109336,0.08571687,0.1186796245
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa",0.0611993425,0.0514053856,0.0727162425
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa Central",0.1317857874,0.1038372711,0.1658645455
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa Central",0.0674524645,0.0533972375,0.0848755897
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa Central",0.1049070423,0.0797115817,0.1368818277
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa Central",0.0612291497,0.0463009472,0.0805638677
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa North Central",0.1354618472,0.1058909079,0.1717048679
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa North Central",0.0693326766,0.0548313088,0.0873149581
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa North Central",0.1038317354,0.0781227515,0.1367461734
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa North Central",0.0612251929,0.0457338961,0.0815155696
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa Northeast",0.1259274638,0.0994089264,0.1582768782
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa Northeast",0.0710350455,0.056596748,0.0888099313
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa Northeast",0.1067433094,0.0828725178,0.1364667936
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa Northeast",0.0646546936,0.0488180466,0.085168767
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa Northwest",0.123906162,0.0970283366,0.1569354088
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa Northwest",0.0555899073,0.0430695377,0.0714780971
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa Northwest",0.0821946168,0.0612805119,0.1094144413
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa Northwest",0.0513342577,0.0378980902,0.0691914235
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa Southeast",0.1331083562,0.1054057374,0.166734754
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa Southeast",0.0705766098,0.0567174637,0.087508127
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa Southeast",0.1037201865,0.0797698425,0.1338157832
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa Southeast",0.0642653172,0.0493488248,0.0832955099
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Iowa Southwest",0.1276049469,0.0976169698,0.1651195584
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Iowa Southwest",0.0657297352,0.0509971509,0.0843401708
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Iowa Southwest",0.0953908529,0.0713466312,0.1264348967
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Iowa Southwest",0.0614150255,0.0456283943,0.0821931624
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas",0.1201695065,0.1022637686,0.1407189902
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas",0.0725474902,0.0629508141,0.0834768231
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas",0.0992239052,0.0833861534,0.1176835539
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas",0.0677155127,0.0569208067,0.0803828848
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas Southeast",0.1271726048,0.0969914758,0.1650289371
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas Southeast",0.072387854,0.0554165574,0.094039164
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas Southeast",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas Southeast",0.0685796928,0.0501118237,0.0931859
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas Southwest",0.1213152509,0.0934947007,0.1559896392
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas Southwest",0.0615698089,0.0467972524,0.080611272
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas Southwest",0.0773332686,0.0562960083,0.1053543027
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas Southwest",0.0586571747,0.0425311916,0.0803841087
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas Northeast",0.1114199339,0.0895946769,0.1377573396
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas Northeast",0.0756096296,0.0627029368,0.0909153271
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas Northeast",0.1041412663,0.083515665,0.1291429283
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas Northeast",0.0701072973,0.0558333706,0.0876914619
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas Northwest and North Central",0.1246853584,0.0948788866,0.1621778327
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas Northwest and North Central",0.0678788221,0.0517824636,0.0885116136
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas Northwest and North Central",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas Northwest and North Central",0.0630145215,0.045717413,0.0862643742
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kansas South Central",0.1317603415,0.1046716289,0.1645709328
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kansas South Central",0.0707233728,0.0566988959,0.0878935798
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kansas South Central",0.0955712511,0.07348241,0.1234155455
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kansas South Central",0.0664975159,0.0512084915,0.0859378384
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky",0.1110329321,0.0944622615,0.1300928395
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky",0.0740409444,0.0641179339,0.0853595904
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky",0.1065437277,0.0900104575,0.1256943834
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky",0.0686848635,0.0576991877,0.0815810789
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1027134211,0.0790459014,0.1324482076
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0774182115,0.0608672662,0.0980000319
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Adanta, Cumberland River, and Lifeskills",0.1096555257,0.0826217037,0.1441449523
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Adanta, Cumberland River, and Lifeskills",0.0719904044,0.0542291414,0.0949846523
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Bluegrass, Comprehend, and North Key",0.1101790599,0.0865162382,0.1393267179
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Bluegrass, Comprehend, and North Key",0.0724935401,0.0584158257,0.0896408795
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Bluegrass, Comprehend, and North Key",0.1110187159,0.0874802824,0.1399195281
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Bluegrass, Comprehend, and North Key",0.0657371997,0.0504175062,0.0852937613
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Communicare and River Valley",0.1098689739,0.0822762244,0.1452508167
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Communicare and River Valley",0.0689901702,0.0525420939,0.0900976069
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Communicare and River Valley",0.092290504,0.0689879403,0.1224290907
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Communicare and River Valley",0.0652375533,0.0475401824,0.0889080054
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Four Rivers and Pennyroyal",0.1145739954,0.0875468254,0.1485861893
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Four Rivers and Pennyroyal",0.0733195643,0.0567119427,0.0943043754
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Four Rivers and Pennyroyal",0.0990158585,0.0743005685,0.1307908523
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Four Rivers and Pennyroyal",0.0689052644,0.0508839014,0.0926858983
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Kentucky River, Mountain, and Pathways",0.1160300382,0.0894044888,0.1492849868
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Kentucky River, Mountain, and Pathways",0.0821023851,0.063237472,0.1059584896
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Kentucky River, Mountain, and Pathways",0.1180623131,0.0887922689,0.1553362665
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Kentucky River, Mountain, and Pathways",0.0766337869,0.0565940437,0.1029948351
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Kentucky Centerstone",0.1151049089,0.0911827848,0.1443065433
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Kentucky Centerstone",0.0722863317,0.0575640934,0.0904126178
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Kentucky Centerstone",0.1025168835,0.0780842196,0.1334876127
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Kentucky Centerstone",0.0676409496,0.0518151717,0.0878525033
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana",0.1049217844,0.0880425498,0.124594933
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana",0.0652280808,0.0558091555,0.0761085047
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana",0.0748719448,0.060893564,0.0917456411
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana",0.0635805808,0.0530034661,0.0760988
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Region 10 (Jefferson)",0.1063703348,0.0800566941,0.1400165583
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Region 10 (Jefferson)",0.0748791488,0.0565888359,0.0984641448
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Region 10 (Jefferson)",0.0878651775,0.0642688837,0.1190228796
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Region 10 (Jefferson)",0.0730918117,0.0533379263,0.099393492
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Region 1",0.0943777228,0.0698227396,0.1263947063
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Region 1",0.0671440256,0.0514371321,0.0872062456
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Region 1",0.081261074,0.0590113391,0.1109110948
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Region 1",0.0646115107,0.0473956946,0.0875062907
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Region 3",0.1042449551,0.0783985532,0.1373425331
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Region 3",0.0610116777,0.046308898,0.0799909638
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Region 3",0.0730829225,0.0530718104,0.0998437922
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Region 3",0.0590320674,0.04297716,0.0805795927
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Regions 1 and 10",0.1002744897,0.0793694824,0.1259324541
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Regions 1 and 10",0.0708317244,0.0570154465,0.087684713
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Regions 1 and 10",0.0840262555,0.0647129873,0.1084352121
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Regions 1 and 10",0.0687332104,0.0536187558,0.0877133575
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Regions 2 and 9",0.1052540458,0.0812352006,0.135328521
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Regions 2 and 9",0.0606245969,0.0480684819,0.0761979975
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Regions 2 and 9",0.0805540922,0.0603647627,0.106728877
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Regions 2 and 9",0.0570532882,0.0433926318,0.0746787953
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Regions 7 and 8",0.1008741998,0.0767971077,0.131425241
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Regions 7 and 8",0.0622534324,0.0484416379,0.0796735472
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Regions 7 and 8",0.0659130464,0.048488102,0.0890141082
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Regions 7 and 8",0.0616158859,0.0461542944,0.0818128155
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Louisiana Regions 4, 5, and 6",0.1107489313,0.0864260894,0.1408614986
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Louisiana Regions 4, 5, and 6",0.0693511202,0.0542398915,0.0882793662
Major Depressive Episode in the Past Year,18 to 25,2014-16,"Louisiana Regions 4, 5, and 6",0.0697911078,0.0507150917,0.0953218917
Major Depressive Episode in the Past Year,26 or Older,2014-16,"Louisiana Regions 4, 5, and 6",0.069293096,0.0524671581,0.0909968158
Major Depressive Episode in the Past Year,12 to 17,2014-16,"Maine",0.1295515744,0.1120623973,0.1493112498
Major Depressive Episode in the Past Year,18 or Older,2014-16,"Maine",0.0745029671,0.0644656685,0.0859594771
